"iso3c";"country";"capital_city";"longitude";"latitude";"region";"income_level";"date";"ARB";"SRF";"CO2";"GDP";"POP";"URB"
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";1992;1633000;283560;22280,692;18094238119,0595;10716129;6025251
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";1993;1569000;283560;24205,867;18938717358,6793;10961466;6219536
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";1994;1621000;283560;13652,241;22708673336,6683;11208001;6417029
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";1995;1574000;283560;22841,743;24432884442,2211;11455204;6617213
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";1996;1607000;283560;24191,199;25226393196,5983;11703174;6820259
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";1997;1609000;283560;18360,669;28162053026,5133;11951452;7025661
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";1998;1602000;256370;22460,375;27981896948,4742;12198449;7232582
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";1999;1610000;256370;21495,954;19645272636,3182;12442115;7439887
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2000;1616000;256370;20718,55;18327764882,4412;12681123;7646590
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2001;1500000;256370;23116,768;24468324000;12914667;7851988
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2002;1360000;256370;24950,268;28548945000;13143465;8033023
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2003;1299000;256370;26967,118;32432858000;13369678;8197752
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2004;1277000;256370;29046,307;36591661000;13596388;8363682
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2005;1296000;256370;30263,751;41507085000;13825847;8532068
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2006;1233000;256370;28859,29;46802044000;14059384;8703743
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2007;1195000;256370;31924,902;51007777000;14296557;8878734
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2008;1236000;256370;33868,412;61762635000;14535739;9055765
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2009;1199400,02441406;256370;36068,612;62519686000;14774424;9233276
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2010;1186400,02441406;256370;36460,981;69555367000;15011117;9410469
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2011;1155699,95117188;256370;36482,983;79276664000;15243883;9580933
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2012;1147900,02441406;256370;32526,29;87924544000;15474102;9746827
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2013;1194000;256370;41451,768;95129659000;15707474;9915343
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2014;1017700,01220703;256370;46152,862;101726331000;15951838;10091292
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2015;1067400,02441406;256370;43270,6;99290381000;16212020;10278096
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2016;976000;256370;41154,741;99937696000;16491115;10477465
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2017;NA;256370;NA;104295862000;16785361;10687239
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2018;NA;256370;NA;107562008000;17084357;10903407
"ECU";"Ecuador";"Quito";-78,5243;-0,229498;"Latin America & Caribbean";"Upper middle income";2019;NA;NA;NA;107435665000;17373662;11116711
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1990;2284000;1001450;75540,2;42978914311,3504;56134475;24406147
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1991;2267000;1001450;77689,062;37387836490,5284;57424549;24890671
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1992;2615280,02929688;1001450;80376,973;41855986519,4235;58666814;25351104
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1993;2847000;1001450;92731,096;46578631452,581;59880658;25795989
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1994;2846000;1001450;85034,063;51897983392,6453;61095804;26238204
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1995;2817000;1001450;95444,676;60159245060,4541;62334034;26687693
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1996;2710459,9609375;1001450;94183,228;67629716981,1321;63601629;27145811
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1997;2778919,921875;1001450;108202,169;78436578171,0914;64892270;27681745
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1998;2793620,1171875;1001450;122243,112;84828807556,0803;66200269;28270163
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";1999;2994000;1001450;125393,065;90710704806,8416;67515591;28862915
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2000;2801000;1001450;141326,18;99838543960,0763;68831561;29457843
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2001;2861000;1001450;125451,737;96684636118,5984;70152661;30055505
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2002;2936000;1001450;127193,562;85146067415,7303;71485043;30659220
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2003;2906000;1001450;147963,45;80288461538,4615;72826097;31267885
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2004;2965000;1001450;150911,718;78782467532,4675;74172073;31879899
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2005;2563000;1001450;167207,866;89600665557,4043;75523569;32495526
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2006;2605000;1001450;178586,567;107426086956,522;76873663;33111793
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2007;2564000;1001450;189092,522;130437828371,278;78232126;33700835
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2008;2642000;1001450;198586,385;162818181818,182;79636079;34289703
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2009;2884000;1001450;206734,459;189147005444,646;81134798;34919606
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2010;2873000;1001450;202715,427;218983666061,706;82761235;35603056
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2011;2808000;1001450;217412,763;235989672977,625;84529250;36347578
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2012;2829000;1001450;220108,008;279116666666,667;86422240;37114895
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2013;2707969,97070313;1001450;214402,156;288434108527,132;88404640;37919402
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2014;2640189,94140625;1001450;227852,712;305595408895,265;90424654;38737018
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2015;2865580,078125;1001450;224581,748;329366576819,407;92442547;39551544
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2016;2786770,01953125;1001450;238560,352;332441717791,411;94447072;40359123
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2017;NA;1001450;NA;235733695652,174;96442593;41185809
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2018;NA;1001450;NA;249712999437,254;98423595;42030812
"EGY";"Egypt, Arab Rep.";"Cairo";31,2461;30,0982;"Middle East & North Africa";"Lower middle income";2019;NA;NA;NA;303092255125,285;100388073;42895824
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1990;NA;117600;NA;NA;2258653;426998
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1991;NA;117600;NA;NA;2266358;443980
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1992;NA;117600;NA;477101651,648376;2257596;458157
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1993;498000;117600;NA;467872714,755603;2238626;470447
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1994;437000;117600;711,398;531688311,688312;2218430;482619
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1995;438000;117600;795,739;578015625;2204222;496259
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1996;369000;117600;865,412;693535954,190067;2196464;511622
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1997;391000;117600;773,737;686490090,140141;2195179;528775
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1998;498000;117600;590,387;745526154,93283;2206432;549468
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";1999;498000;117600;619,723;688921325,712043;2237405;575796
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2000;560000;117600;608,722;706370815,584416;2292416;609485
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2001;562000;117600;630,724;752368495,512622;2374722;651980
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2002;562000;117600;605,055;729321366,651861;2481058;703157
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2003;597000;117600;715,065;870247703,182758;2600973;760629
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2004;598000;117600;770,07;1109054005,43971;2719803;820401
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2005;620000;117600;766,403;1098425900,74116;2826659;879063
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2006;670000;117600;550,05;1211161879,6748;2918205;935314
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2007;670000;117600;564,718;1317974491,05691;2996536;989366
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2008;670000;117600;407,037;1380188800;3062779;1041345
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2009;690000;117600;502,379;1856695551,21951;3119920;1079024
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2010;690000;117600;502,379;1589515447,15447;3170435;1115201
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2011;690000;117600;579,386;2065001626,01626;3213972;1149670
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2012;690000;117600;645,392;NA;NA;NA
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2013;690000;117600;652,726;NA;NA;NA
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2014;690000;117600;711,398;NA;NA;NA
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2015;690000;117600;693,063;NA;NA;NA
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2016;690000;117600;711,398;NA;NA;NA
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2017;NA;117600;NA;NA;NA;NA
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2018;NA;117600;NA;NA;NA;NA
"ERI";"Eritrea";"Asmara";38,9183;15,3315;"Sub-Saharan Africa";"Low income";2019;NA;NA;NA;NA;NA;NA
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1990;15335000;505990;218597,204;536558591250,408;38867322;29286916
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1991;15258000;505990;225634,177;577166174539,632;38966376;29430524
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1992;15201000;505990;233921,597;630916018202,503;39157685;29607126
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1993;14982000;505990;219253,597;525075636030,854;39361262;29793326
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1994;14806000;505990;233404,55;530562634455,347;39549108;29967941
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1995;14045000;505990;241611,296;614609020549,773;39724050;30133075
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1996;14450000;505990;233305,541;642588992512,807;39889852;30291556
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1997;14285000;505990;252073,247;590077272727,273;40057389;30451227
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1998;13684000;505990;261541,441;619214834614,099;40223509;30610090
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";1999;13463000;505990;282355,333;634693160025,57;40386875;30767125
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2000;13400000;505000;294434,431;596877648793,072;40567864;30937864
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2001;13064000;505020;297830,073;627286800894,855;40850412;31186430
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2002;12909000;505320;314518,59;705394315829,098;41431558;31708814
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2003;13017000;505370;321097,188;905492099322,799;42187645;32390830
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2004;13025000;505370;339428,521;1067093369754,16;42921895;33059302
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2005;12913000;505370;353462,13;1153285660987,44;43653155;33727737
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2006;12720000;505370;350037,152;1259343871534,31;44397319;34408810
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2007;12586000;505370;358236,564;1472131125102,66;45226803;35159317
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2008;12488000;505370;329285,599;1625224842536,99;45954106;35833174
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2009;12497000;505370;288237,201;1485583495415,39;46362946;36260460
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2010;12528000;505600;270910,626;1420722034063;46576897;36535850
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2011;12429000;505600;270547,593;1478772824224,03;46742697;36773882
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2012;12570000;505940;264779,402;1324820091194,67;46773055;36904876
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2013;12181000;505940;237034,88;1354757433212,72;46620045;36891840
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2014;12278000;505940;233976,602;1369398844599,58;46480882;36890017
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2015;12278219,7265625;505923,984375;250496,437;1195119269971,52;46444832;36971015
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2016;12337179,6875;505935;244002,18;1232076017361,53;46484062;37112875
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2017;NA;505935;NA;1312539279462,36;46593236;37311863
"ESP";"Spain";"Madrid";-3,70327;40,4167;"Europe & Central Asia";"High income";2018;NA;505935;NA;1422153839840,78;46797754;37588424
